Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown110Bar060326\Down110Bar65Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:09:24.915;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:09:33.735;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;
0,03;0,65;0,00488145;0,452436348;0,441246477;-0,373280943;60,60975982;61,33297928;0,146488845;0,144356759;0,109866634;0,111051395;108,7679678;110,1394599;61,15909299;0;0,002493123;;;;;;;
0,031;0,65;0,008135751;0,452436348;0,441246477;-0,353634578;60,63417463;61,33297987;0,146488845;0,144368788;0,09765923;0,111051787;108,7069308;110,1392327;61,12247078;0;0,002493123;;;;;;;
0,032;0,65;0,011390051;0,452436348;0,441246477;-0,402750491;60,64638203;61,33305703;0,146488845;0,144380781;0,09765923;0,111013884;108,6092715;110,1388147;61,13467818;0;0,002493123;;;;;;;
0,033;0,65;0,011390051;0,452436348;0,441246477;-0,36345776;60,63417463;61,33317226;0,146488845;0,144392736;0,09765923;0,110976098;108,5848567;110,1380917;61,12247078;0;0,002493123;;;;;;;
0,034;0,65;0,014876801;0,452436348;0,441246477;-0,373280943;60,63417463;61,33324883;0,146488845;0,144404654;0,09765923;0,110938429;108,5848567;110,1372943;61,12247078;0;0,002493123;;;;;;;
0,035;0,65;0,018363552;0,452408924;0,441215158;-0,373280943;60,64638203;61,33332516;0,146488845;0,144416535;0,09765923;0,110900877;108,5848567;110,1364994;61,13467818;0,027424354;0,002493123;;;;;;;
0,036;0,65;0,022082752;0,452408924;0,441215158;-0,343811395;60,64638203;61,33343956;0,146488845;0,144428379;0,09765923;0,110863441;108,4994049;110,1357069;61,13467818;0;0;;;;;;;
0,037;0,65;0,026034403;0,452408924;0,441215158;-0,402750491;60,67079684;61,33355359;0,134281442;0,144440187;0,109866634;0,110826121;108,4749901;110,1346489;61,22013001;0;0;;;;;;;
0,038;0,65;0,026034403;0,452408924;0,441215158;-0,373280943;60,65858943;61,33374387;0,134281442;0,144413663;0,09765923;0,110827212;108,5116123;110,1335175;61,14688559;0;0;;;;;;;
0,039;0,65;0,030218503;0,452408924;0,441215158;-0,392927308;60,65858943;61,33389526;0,134281442;0,144387221;0,09765923;0,110790005;108,5116123;110,1325045;61,14688559;0;0,002493257;;;;;;;
0,04;0,65;0,034867503;0,452408924;0,441215158;-0,392927308;60,69521165;61,33404618;0,134281442;0,144360862;0,09765923;0,110752913;108,4994049;110,1314947;61,1835078;0;0,002493257;;;;;;;
0,041;0,65;0,039748954;0,452408924;0,441215158;-0,373280943;60,67079684;61,33431151;0,134281442;0,144334584;0,09765923;0,110715936;108,4383679;110,1304497;61,15909299;0;0,002493257;;;;;;;
0,042;0,65;0,044862854;0,452408924;0,441215158;-0,392927308;60,69521165;61,33449944;0,122074038;0,144308388;0,09765923;0,110679073;108,4505753;110,1292164;61,1835078;0;0,002493257;;;;;;;
0,043;0,65;0,044862854;0,452408924;0,441215158;-0,36345776;60,69521165;61,33476337;0,122074038;0,144243978;0,09765923;0,110642325;108,4871975;110,1280253;61,1835078;0;0,002493257;;;;;;;
0,044;0,65;0,050441655;0,452408924;0,441215158;-0,373280943;60,70741905;61,33502648;0,122074038;0,144179768;0,09765923;0,110605691;108,4017457;110,1269528;61,1957152;0;0,002493257;;;;;;;
0,045;0,65;0,056717806;0,452408924;0,441215158;-0,383104126;60,70741905;61,33532707;0,122074038;0,144115757;0,09765923;0,11056917;108,4017457;110,1256155;61,1957152;0;0,004986514;;;;;;;
0,046;0,65;0,062529056;0,452408924;0,441215158;-0,383104126;60,70741905;61,33562673;0,122074038;0,144051944;0,09765923;0,110532763;108,3895383;110,1242824;61,1957152;0;0,004986514;;;;;;;
0,047;0,65;0,069502557;0,452408924;0,441215158;-0,392927308;60,69521165;61,33592546;0,122074038;0,14398833;0,09765923;0,110496468;108,4383679;110,1229151;61,1835078;0;0,004986514;;;;;;;
0,048;0,65;0,069502557;0,452408924;0,441215158;-0,373280943;60,65858943;61,33618497;0,122074038;0,143924912;0,109866634;0,110460286;108,4871975;110,1217052;61,20792261;0;0,004986514;;;;;;;
0,049;0,65;0,076476058;0,452381498;0,44118384;-0,373280943;60,65858943;61,33632879;0,122074038;0,143861691;0,109866634;0,110462511;108,4871975;110,1206523;61,20792261;0,027425825;0,004986514;;;;;;;
0,05;0,65;0,084146908;0,452381498;0,44118384;-0,36345776;60,64638203;61,33647217;0,122074038;0,143798666;0,109866634;0,110464729;108,4261605;110,1196026;61,1957152;0;0,002493257;;;;;;;
0,051;0,65;0,091352859;0,452381498;0,44118384;-0,353634578;60,63417463;61,3365768;0,122074038;0,143735836;0,109866634;0,11046694;108,4383679;110,1183647;61,1835078;0;0,002493257;;;;;;;
0,052;0,65;0,09948861;0,452381498;0,44118384;-0,383104126;60,63417463;61,33664282;0,122074038;0,143673202;0,109866634;0,110469144;108,5360271;110,1171689;61,1835078;0;0,002493257;;;;;;;
0,053;0,65;0,09948861;0,452381498;0,44118384;-0,36345776;60,64638203;61,33670864;0,122074038;0,143610761;0,109866634;0,110471341;108,5238197;110,1162832;61,1957152;0;0,002493257;;;;;;;
0,054;0,65;0,106927011;0,452381498;0,44118384;-0,343811395;60,63417463;61,33681254;0,122074038;0,143548514;0,09765923;0,110473532;108,4383679;110,1153619;61,12247078;0;0,002493257;;;;;;;
0,055;0,65;0,115527662;0,452408924;0,441215158;-0,36345776;60,63417463;61,33687783;0,122074038;0,14348646;0,09765923;0,110437421;108,4383679;110,1141755;61,12247078;0,027425825;0,002493257;;;;;;;
0,056;0,65;0,123430962;0,452408924;0,441215158;-0,353634578;60,64638203;61,33694291;0,122074038;0,143424598;0,109866634;0,110401422;108,4505753;110,1129927;61,1957152;0;0;;;;;;;
0,057;0,65;0,132031613;0,452408924;0,441215158;-0,36345776;60,63417463;61,33704609;0,134281442;0,143362928;0,09765923;0,110403829;108,352916;110,1118519;61,12247078;0;0;;;;;;;
0,058;0,65;0,132031613;0,452408924;0,441215158;-0,333988212;60,63417463;61,33711065;0,134281442;0,143339744;0,109866634;0,110367934;108,1820124;110,1104082;61,1835078;0;0;;;;;;;
0,059;0,65;0,139934914;0,452408924;0,441215158;-0,343811395;60,62196722;61,33717501;0,134281442;0,143316631;0,109866634;0,110370445;108,0355235;110,1084329;61,17130039;0;0,002493123;;;;;;;
0,06;0,65;0,148768015;0,452408924;0,441215158;-0,373280943;60,62196722;61,33720088;0,134281442;0,143293591;0,109866634;0,110372948;108,0355235;110,1060042;61,17130039;0;0,002493123;;;;;;;
0,061;0,65;0,156903766;0,452408924;0,441215158;-0,343811395;60,62196722;61,33722667;0,134281442;0,143270622;0,109866634;0,110375444;107,9012421;110,1035831;61,17130039;0;0,004986246;;;;;;;
0,062;0,65;0,166201767;0,452408924;0,441215158;-0,373280943;60,59755242;61,33725238;0,146488845;0,143247723;0,109866634;0,110377932;107,6937162;110,1007481;61,14688559;0;0,004986246;;;;;;;
0,063;0,65;0,166201767;0,452408924;0,441215158;-0,373280943;60,60975982;61,33720142;0,158696249;0,143263191;0,109866634;0,110380412;107,4495682;110,097271;61,15909299;0;0,004986246;;;;;;;
0,064;0,65;0,174105067;0,452408924;0,441215158;-0,373280943;60,62196722;61,33718891;0,158696249;0,143316905;0,109866634;0,110382884;107,3274941;110,0930388;61,17130039;0;0,004986246;;;;;;;
0,065;0,65;0,183403068;0,452408924;0,441215158;-0,392927308;60,62196722;61,33721474;0,158696249;0,143370453;0,109866634;0,110385349;107,3274941;110,0884367;61,17130039;0;0,004986246;;;;;;;
0,066;0,65;0,192468619;0,452408924;0,441215158;-0,36345776;60,60975982;61,33724048;0,158696249;0,143423835;0,109866634;0,110387806;107,1565905;110,0838489;61,15909299;0;0,004986246;;;;;;;
0,067;0,65;0,20130172;0,452408924;0,441215158;-0,36345776;60,60975982;61,33722785;0,158696249;0,143477051;0,109866634;0,110390255;106,9124424;110,0787392;61,15909299;0;0,004986246;;;;;;;
0,068;0,65;0,20130172;0,452408924;0,441215158;-0,392927308;60,62196722;61,33721526;0,158696249;0,143530102;0,109866634;0,110392697;106,7171239;110,0728794;61,17130039;0;0,004986246;;;;;;;
0,069;0,65;0,210134821;0,452436348;0,441246477;-0,333988212;60,62196722;61,33724101;0,158696249;0,143582989;0,146488845;0,110395131;106,5584277;110,0664251;61,35441145;0,027424354;0,007479503;;;;;;;
0,07;0,65;0,219432822;0,452436348;0,441246477;-0,392927308;60,62196722;61,33726667;0,158696249;0,143635712;0,146488845;0,110512442;106,5584277;110,059493;61,35441145;0;0,00498638;;;;;;;
0,071;0,65;0,228498373;0,452408924;0,441215158;-0,353634578;60,60975982;61,33729226;0,183111057;0,143688271;0,207525864;0,110629389;106,3631092;110,0525823;61,64738914;0,027424354;0,00498638;;;;;;;
0,072;0,65;0,237563924;0,452408924;0,441215158;-0,36345776;60,60975982;61,33727947;0,183111057;0,143817257;0,280770287;0,110937446;106,0945463;110,0450804;62,01361126;0;0,002493257;;;;;;;
0,073;0,65;0,237563924;0,452408924;0,441215158;0,257186946;60,57313761;61,33726672;0,158696249;0,143945843;0,378429518;0,111474317;105,9236427;110,0367593;62,4652852;0;0,002493257;;;;;;;
0,074;0,65;0,246861925;0,452408924;0,441215158;0,300051437;60,59755242;61,33713912;0,158696249;0,143997441;0,500503555;0,11231588;105,7649464;110,0279278;63,10007019;0;0,002493257;;;;;;;
0,075;0,65;0,255927476;0,452408924;0,441215158;0,274332743;60,59755242;61,33708851;0,158696249;0,144048879;0,500503555;0,11353778;105,7649464;110,0186258;63,10007019;0;0,002493257;;;;;;;
0,076;0,65;0,264993026;0,452408924;0,441215158;0,274332743;60,59755242;61,33703806;0,158696249;0,144100158;0,646992401;0,114755893;105,5574206;110,0093527;63,83251442;0;0,004986647;;;;;;;
0,077;0,65;0,274291027;0,452408924;0,441215158;0,274332743;60,62196722;61,33698776;0,146488845;0,144151277;0,793481246;0,116429764;105,3987243;109,9994574;64,58937346;0;0,004986647;;;;;;;
0,078;0,65;0,274291027;0,452408924;0,441215158;0,257186946;60,63417463;61,33701421;0,146488845;0,144163944;0,976592303;0,118557983;105,3132725;109,9890948;65,51713614;0;0,004986647;;;;;;;
0,079;0,65;0,283356578;0,452381498;0,44118384;0,274332743;60,65858943;61,33707888;0,146488845;0,144176571;1,196325571;0,121254023;105,2156133;109,9784964;66,64021729;0,027425825;0,007480172;;;;;;;
0,08;0,65;0,292887029;0,452381498;0,44118384;0,248614048;60,65858943;61,33721993;0,146488845;0,144189159;1,196325571;0,124631009;105,2156133;109,9676244;66,64021729;0;0,004986915;;;;;;;
0,081;0,65;0,30218503;0,452381498;0,44118384;0,291478539;60,71962645;61,33736054;0,158696249;0,144201708;1,428266243;0,127997526;105,0691244;109,9567862;67,86095767;0;0,004986915;;;;;;;
0,082;0,65;0,311250581;0,452381498;0,44118384;0,291478539;60,84170049;61,33769219;0,146488845;0,144252513;1,757866146;0,132081205;105,0080874;109,945522;69,63103122;0;0,009974364;;;;;;;
0,083;0,65;0,311250581;0,452381498;0,44118384;0,274332743;60,95156713;61,33840576;0,134281442;0,144264866;2,172917875;0,137186179;104,9470504;109,9341012;71,8161565;0;0,009974364;;;;;;;
0,084;0,65;0,321013482;0,452381498;0,44118384;0,274332743;61,14688559;61,33946177;0,134281442;0,144238886;2,697836238;0,143577346;104,8005615;109,9225244;74,63606677;0;0,009974364;;;;;;;
0,085;0,65;0,330543933;0,452381498;0,44118384;0,257186946;61,14688559;61,34112722;0,134281442;0,144212986;2,697836238;0,151595368;104,8005615;109,9105239;74,63606677;0;0,012468288;;;;;;;
0,086;0,65;0,340074384;0,452354071;0,441152521;0,291478539;61,37882626;61,3427875;0,134281442;0,144187167;3,271584216;0,159588535;104,6540727;109,8985607;77,73674734;0,027427296;0,012468288;;;;;;;
0,087;0,65;0,349372385;0,452354071;0,441152521;0,265759845;61,64738914;61,34517024;0,134281442;0,144161427;3,930784021;0,16935677;104,5686209;109,886175;81,30130924;0;0,012468956;;;;;;;
0,088;0,65;0,349372385;0,452354071;0,441152521;0,265759845;61,94036683;61,34838807;0,134281442;0,144135768;4,626606037;0,181162634;104,422132;109,8735596;85,07339702;0;0,012468956;;;;;;;
0,089;0,65;0,359135286;0,452326642;0,441121203;0,300051437;62,29438154;61,352515;0,134281442;0,144110188;5,359050264;0,195114692;104,2146062;109,8605238;89,08963286;0,027428766;0,014963147;;;;;;;
0,09;0,65;0,368433287;0,452326642;0,441121203;0,265759845;62,29438154;61,35773968;0,134281442;0,144084687;5,359050264;0,211321178;104,2146062;109,8468774;89,08963286;0;0,014963947;;;;;;;
0,091;0,65;0,377963738;0,452326642;0,441121203;0,291478539;62,68501846;61,36294816;0,122074038;0,144059266;6,164738914;0,227477423;104,0437025;109,8332733;93,50871303;0;0,014963947;;;;;;;
0,092;0,65;0,387494189;0,45227178;0,441058566;0,308624336;63,1122776;61,36936592;0,122074038;0,143995628;7,007049776;0,246111029;103,9094211;109,8191752;98,14752647;0,054861939;0,017458405;;;;;;;
0,093;0,65;0,387494189;0,45227178;0,441058566;0,291478539;63,60057375;61,3771041;0,122074038;0,143932188;7,898190252;0,2673292;103,7018952;109,8046996;103,091525;0;0,012470956;;;;;;;
0,094;0,65;0,39725709;0,45227178;0,441058566;0,300051437;64,1010773;61,38635008;0,122074038;0,143868944;8,874782556;0,291277102;103,5065767;109,7896179;108,4749901;0;0,01746027;;;;;;;
0,095;0,65;0,406322641;0,452244347;0,441027247;0,300051437;64,1010773;61,39713747;0,122074038;0,143805897;8,874782556;0,318214336;103,5065767;109,7739702;108,4749901;0,027433171;0,019955126;;;;;;;
0,096;0,65;0,416085542;0,452244347;0,441027247;0,308624336;64,66261788;61,40789143;0,122074038;0,143743045;9,936826685;0,345068064;103,3356731;109,7583711;114,3467513;0;0,01995619;;;;;;;
0,097;0,65;0,425151093;0,452216912;0,440995929;0,300051437;65,26078066;61,4203736;0,134281442;0,143680388;11,14535966;0,375170178;103,1769768;109,7422841;120,987579;0,027434637;0,022451312;;;;;;;
0,098;0,65;0,425151093;0,452216912;0,440995929;4,415042579;65,89556566;61,43469351;0,134281442;0,143656219;12,40272225;0,408970144;102,9206214;109,7257492;127,9091769;0;0,019957254;;;;;;;
0,099;0,65;0,434913993;0,452189476;0,44096461;4,432188375;66,53035066;61,45096035;0,134281442;0,143632126;13,76995148;0,446609676;102,7497177;109,7084614;135,380108;0,027436103;0,022452509;;;;;;;
0,1;0,65;0,443979544;0,452162039;0,440933292;4,415042579;66,53035066;61,46916808;0,134281442;0,143608107;13,76995148;0,488421524;102,7497177;109,690691;135,380108;0,027437568;0,022453704;;;;;;;
0,101;0,65;0,453509995;0,452162039;0,440933292;4,423615477;67,16513565;61,48731937;0,134281442;0,143584163;15,21042512;0,530103755;102,6154363;109,6729757;143,2172613;0;0,027446336;;;;;;;
0,102;0,65;0,462343096;0,4521346;0,440901973;4,415042579;67,81212806;61,50740571;0,134281442;0,143560293;16,68752098;0,576175537;102,3834956;109,6548941;151,249733;0,027439032;0,029942252;;;;;;;
0,103;0,65;0,462343096;0,4521346;0,440901973;4,389323884;68,45912046;61,5294594;0,134281442;0,143536497;18,15240944;0,626738146;102,1759697;109,636141;159,2211676;0;0,027447795;;;;;;;
0,104;0,65;0,471641097;0,452079717;0,440839336;4,397896782;69,08169805;61,55347433;0,122074038;0,143512775;19,6417127;0,681739367;102,0661031;109,616795;167,2902615;0,054882453;0,032440024;;;;;;;
0,105;0,65;0,480241748;0,452052274;0,440808018;4,397896782;69,08169805;61,57936785;0,122074038;0,143450831;19,6417127;0,741242027;102,0661031;109,5971643;167,2902615;0,027443419;0,029947023;;;;;;;
0,106;0,65;0,489074849;0,452024829;0,440776699;4,372178088;69,74089785;61,6051811;0,427259133;0,14338908;21,20426038;0,80056023;101,9440291;109,5775944;175,7621998;0,02744488;0,037438737;;;;;;;
0,107;0,65;0,4981404;0,451997383;0,440745381;4,423615477;70,31464583;61,63298223;1,098666341;0,144284886;22,80343028;0,864596258;101,7487106;109,5577023;184,3317972;0,02744634;0,039937823;;;;;;;
0,108;0,65;0,4981404;0,451997383;0,440745381;4,397896782;70,80294198;61,66249703;2,099673452;0,147284119;24,43922239;0,93345037;101,6144292;109,5372591;192,9990539;0;0,037442701;;;;;;;
0,109;0,65;0,506973501;0,451969935;0,440714062;4,415042579;71,19357891;61,69345212;3,613391522;0,153414214;26,03839228;1,007222515;101,5533921;109,5164581;201,3855403;0,027447799;0,042437302;;;;;;;
0,11;0,65;0,515574152;0,451942486;0,440682744;4,415042579;71,19357891;61,72553667;3,613391522;0,164273839;26,03839228;1,085782561;101,5533921;109,4955301;201,3855403;0,027449257;0,047434935;;;;;;;
0,111;0,65;0,524407252;0,451860129;0,440588788;4,397896782;71,47434919;61,75752177;5,786309397;0,175099799;27,52769555;1,164099072;101,4557329;109,4746669;209,1128269;0,082356512;0,052433615;;;;;;;
0,112;0,65;0,533007903;0,451832674;0,440557469;4,423615477;71,57200842;61,79028848;8,581804865;0,192708642;28,91933958;1,246844746;101,3580737;109,4535621;216,1687063;0,027455081;0,052441904;;;;;;;
0,113;0,65;0,533007903;0,451832674;0,440557469;4,397896782;71,57200842;61,82325998;11,9144261;0,219032368;30,262154;1,333699496;101,3702811;109,4322163;222,8827784;0;0,049945988;;;;;;;
0,114;0,65;0,541841004;0,45177776;0,440494832;4,406469681;71,38889737;61,85612926;15,66209906;0,255728922;31,47068697;1,424497404;101,3702811;109,410975;228,7423322;0,054914524;0,057442409;;;;;;;
0,115;0,65;0,550441655;0,4517503;0,440463514;4,415042579;71,38889737;61,88832223;15,66209906;0,304068167;31,47068697;1,518805007;101,3702811;109,3897996;228,7423322;0,027459441;0,062447233;;;;;;;
0,116;0,65;0,559042306;0,451640448;0,44033824;4,406469681;71,13254189;61,92041541;19,60509049;0,35225756;32,5327311;1,612820257;101,3092441;109,3686897;233,7961974;0,10985227;0,064950229;;;;;;;
0,117;0,65;0,567642957;0,451585513;0,440275603;4,415042579;70,81514939;61,9516049;23,56028932;0,412666731;33,47270119;1,709875691;101,2848292;109,3474539;238,1786554;0,054934828;0,062463596;;;;;;;
0,118;0,65;0,567642957;0,451585513;0,440275603;4,372178088;70,44892727;61,98170205;27,39341411;0,485296092;34,35163427;1,80957894;101,3092441;109,3262073;242,2070986;0;0,057469521;;;;;;;
0,119;0,65;0,575546258;0,451530572;0,440212966;4,397896782;70,02166814;62,01055706;31,10446486;0,569724814;35,1207007;1,911730322;101,2359996;109,3051032;245,6251717;0,054940614;0,067471254;;;;;;;
0,12;0,65;0,583217108;0,451448151;0,44011901;4,389323884;70,02166814;62,03798231;31,10446486;0,665533373;35,1207007;2,015977596;101,2359996;109,2838347;245,6251717;0,082421755;0,067478296;;;;;;;
0,121;0,65;0,590887959;0,451365716;0,440025055;4,372178088;69,53337199;62,06532253;34,65681936;0,761044926;35,81652272;2,119901704;101,1139256;109,2626321;248,6159856;0,082434736;0,069990249;;;;;;;
0,122;0,65;0,59855881;0,451283268;0,439931099;4,415042579;68,97183142;62,09104622;38,11151463;0,867404129;36,3780633;2,225686441;101,0406812;109,2411123;250,8621479;0,082447695;0,070001166;;;;;;;
0,123;0,65;0,59855881;0,451283268;0,439931099;7,081213922;68,33704642;62,11492861;41,46855068;0,984270998;36,85415204;2,332904797;101,004059;109,2194295;252,6078066;0;0,062505921;;;;;;;
0,124;0,65;0,606229661;0,451200808;0,439837144;7,106932617;67,6168096;62,13674565;44,80117191;1,111306601;37,33024079;2,441284267;100,9063997;109,197699;254,2680136;0,082460632;0,067509888;;;;;;;
0,125;0,65;0,614365411;0,45109084;0,43971187;7,098359719;67,6168096;62,15623567;44,80117191;1,248402827;37,33024079;2,550821251;100,9063997;109,1757295;254,2680136;0,109967596;0,070022945;;;;;;;
0,126;0,65;0,622036262;0,451035848;0,439649233;7,098359719;66,75008393;62,17566527;47,85302286;1,385074054;37,73308512;2,660018671;100,8575701;109,1538281;255,4155095;0,054992391;0,065031401;;;;;;;
0,127;0,65;0,629009763;0,450953348;0,439555277;7,098359719;65,88335826;62,19231572;50,5508591;1,530895257;38,11151463;2,770141301;100,9186071;109,1318415;256,4409314;0,08249931;0,067541319;;;;;;;
0,128;0,65;0,629009763;0,450953348;0,439555277;7,089786821;64,94338816;62,20619564;52,91909543;1,684727527;38,50215155;2,881109684;100,9308145;109,1101144;257,4541459;0;0,060041382;;;;;;;
0,129;0,65;0,635750814;0,450843329;0,439430003;7,106932617;64,00341807;62,21708384;54,77462081;1,845512074;38,92941069;2,992959494;100,9186071;109,088493;258,6504715;0,110019064;0,06755176;;;;;;;
0,13;0,65;0,641794514;0,450788311;0,439367366;7,106932617;64,00341807;62,2249896;54,77462081;2,011618972;38,92941069;3,105802881;100,9186071;109,0669004;258,6504715;0,055018081;0,067565654;;;;;;;
0,131;0,65;0,648070665;0,450678258;0,439242092;7,098359719;63,05124058;62,23287086;55,90990936;2,177210939;39,40549944;3,218296453;100,9674368;109,0453747;260,0787378;0,110053229;0,067572589;;;;;;;
0,132;0,65;0,654346815;0,450595703;0,439148137;7,115505515;62,1723075;62,2377407;56,3737907;2,345850971;39,95483261;3,331934786;101,0406812;109,0240689;261,9464705;0,08255483;0,065081573;;;;;;;
0,133;0,65;0,654346815;0,450595703;0,439148137;7,106932617;61,30558184;62,23983823;56,21509445;2,515423414;40,52858058;3,446944098;101,0406812;109,0030589;263,9484848;0;0,057576589;;;;;;;
0,134;0,65;0,659228266;0,450540659;0,4390855;7,115505515;60,52430799;62,23921034;55,60472427;2,683972353;41,13895077;3,563396728;101,0284738;108,982114;266,2190619;0,05504364;0,0675968;;;;;;;
0,135;0,65;0,664574616;0,450430555;0,438960225;7,132651312;60,52430799;62,23613355;55,60472427;2,850084058;41,13895077;3,681403087;101,0284738;108,9611958;266,2190619;0,110104259;0,067603699;;;;;;;
0,136;0,65;0,669688517;0,450375495;0,438897588;7,106932617;59,74303415;62,23306629;54,72579119;3,015680818;41,76152837;3,799043626;101,1139256;108,9403424;268,550676;0,055060606;0,067617475;;;;;;;
0,137;0,65;0,674569967;0,450292893;0,438803633;7,14122421;58,97396771;62,22755768;53,81023591;3,178007014;42,40852077;3,918272505;101,1505478;108,9198217;271,0165716;0,082601488;0,070130734;;;;;;;
0,138;0,65;0,674569967;0,450292893;0,438803633;7,115505515;58,16827906;62,21965359;52,96792505;3,336957903;43,00668355;4,03916139;101,1749626;108,8994795;273,2016968;0;0,062621508;;;;;;;
0,139;0,65;0,678986518;0,450210279;0,438709677;7,106932617;57,39921262;62,20924655;52,24768822;3,492773714;43,64146855;4,161551956;101,2726218;108,879277;275,6065554;0,082614162;0,072648299;;;;;;;
0,14;0,65;0,683403068;0,450100107;0,438584403;7,14122421;57,39921262;62,19645922;52,24768822;3,645847113;43,64146855;4,285554432;101,2726218;108,8594434;275,6065554;0,110171895;0,070152073;;;;;;;
0,141;0,65;0,687819619;0,450045013;0,438521766;7,089786821;56,63014618;62,18371152;51,71056246;3,798445985;44,26404614;4,4091725;101,4557329;108,8396714;277,9503769;0,055094367;0,067658617;;;;;;;
0,142;0,65;0,690841469;0,449962361;0,438427811;7,106932617;55,86107974;62,16859079;51,27109592;3,948886837;44,89883114;4,534360378;101,5533921;108,820535;280,3552355;0,082652057;0,070173339;;;;;;;
0,143;0,65;0,690841469;0,449962361;0,438427811;7,106932617;55,09201331;62,15110436;50,90487381;4,097482716;45,54582354;4,661151494;101,638844;108,8017644;282,821131;0;0,062659516;;;;;;;
0,144;0,65;0,693630869;0,449852138;0,438302537;7,098359719;54,37177648;62,13125958;50,5630665;4,244469109;46,10736412;4,789579173;101,760918;108,78332;284,9085971;0,110222321;0,070183946;;;;;;;
0,145;0,65;0,69549047;0,449797019;0,4382399;7,115505515;54,37177648;62,10921694;50,5630665;4,389927594;46,10736412;4,919370279;101,760918;108,7653157;284,9085971;0,055119537;0,070198059;;;;;;;
0,146;0,65;0,69735007;0,449686763;0,438114626;7,081213922;53,65153966;62,08724263;50,14801477;4,534935158;46,63228248;5,048759032;101,8585772;108,7473672;286,8129521;0,110255796;0,072714248;;;;;;;
0,147;0,65;0,69990702;0,449604056;0,43802067;7,115505515;52,96792505;62,06307706;49,68413343;4,678191181;47,10837123;5,179393349;101,9074068;108,7297807;288,5097812;0,082706454;0,067709654;;;;;;;
0,148;0,65;0,69990702;0,449604056;0,43802067;9,095845002;52,32093265;62,0368419;49,14700766;4,819547915;47,52342296;5,311116191;101,9806513;108,7124019;289,9380474;0;0,060190885;;;;;;;
0,149;0,65;0,70176662;0,449493762;0,437895396;9,087272104;51,67394024;62,00865846;48,58546709;4,95878148;47,91405988;5,443732708;102,0783105;108,6953068;291,2442396;0,110294707;0,070229699;;;;;;;
0,15;0,65;0,70385867;0,449438606;0,437832759;9,1044179;51,67394024;61,97853277;48,58546709;5,095821867;47,91405988;5,577163543;102,0783105;108,678571;291,2442396;0,055155669;0,065223061;;;;;;;
0,151;0,65;0,705253371;0,449355862;0,437738804;9,078699206;51,11239967;61,94850047;48,03613392;5,23243743;48,25586718;5,710180741;102,1637623;108,6618871;292,3917356;0,08274388;0,070250704;;;;;;;
0,152;0,65;0,706183171;0,449273106;0,437644848;9,095845002;50,5630665;61,91679971;47,52342296;5,366906226;48,58546709;5,843857837;102,1881771;108,6455229;293,4904019;0,082756313;0,067750174;;;;;;;
0,153;0,65;0,706183171;0,449273106;0,437644848;9,095845002;50,05035554;61,88347397;47,04733421;5,499349794;48,9394818;5,978154487;102,2858364;108,6292861;294,7477645;0;0,060226873;;;;;;;
0,154;0,65;0,707577871;0,449190337;0,437550893;9,087272104;49,54985199;61,84864317;46,58345286;5,629889298;49,29349651;6,113145363;102,4323252;108,613406;296,0173345;0,082768726;0,065249008;;;;;;;
0,155;0,65;0,707577871;0,44907996;0,437425619;9,1044179;49,54985199;61,81235026;46,58345286;5,758568932;49,29349651;6,248828311;102,4323252;108,5980347;296,0173345;0,110377573;0,067770332;;;;;;;
