Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar75Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:43:37.774;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:43:45.623;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;;
0,87;0,75;0,80288238;0,353687503;0,334951456;17,17151512;84,60951567;89,00082759;77,15079196;62,53293154;38,77071444;33,30045951;119,7058016;117,7498976;;;;;;;;;;;
0,871;0,75;0,80264993;0,353504449;0,334763545;17,16294222;84,19446394;88,99034508;76,88222907;62,58110148;38,9782403;33,31885181;119,7058016;117,76039;;;;;;;;;;;
0,872;0,75;0,80195258;0,353321362;0,334575634;16,760016;83,77941221;88,97859304;76,58925138;62,62827962;39,22238838;33,33783811;119,779046;117,7708499;;;;;;;;;;;
0,873;0,75;0,80195258;0,353321362;0,334575634;16,7857347;83,36436048;88,96557542;76,28406629;62,67439244;39,44212165;33,35753145;119,90112;117,7815071;;;;;;;;;;;
0,874;0,75;0,80195258;0,353138244;0,334387723;16,760016;83,36436048;88,95129613;76,28406629;62,71940494;39,44212165;33,37785303;119,90112;117,7925142;;;;;;;;;;;
0,875;0,75;0,80241748;0,352985621;0,334231131;16,7685889;82,96151616;88,93706111;75,9910886;62,7642779;39,68626972;33,39811163;119,9255348;117,8034873;;;;;;;;;;;
0,876;0,75;0,80264993;0,352832976;0,334074538;16,7514431;82,58308664;88,9216065;75,6736961;62,80809268;39,89379559;33,41907331;119,9377422;117,8145029;;;;;;;;;;;
0,877;0,75;0,80311483;0,352649772;0,333886627;16,7685889;82,20465712;88,90501266;75,3563036;62,85077598;40,11352886;33,44062102;120,0354015;117,8255226;;;;;;;;;;;
0,878;0,75;0,80311483;0,352649772;0,333886627;16,7514431;81,85064241;88,88728313;75,0267037;62,8923313;40,32105472;33,46279123;120,0476089;117,8368145;;;;;;;;;;;
0,879;0,75;0,80288238;0,352466536;0,333698716;16,7685889;81,85064241;88,86849802;75,0267037;62,93272384;40,32105472;33,48554373;120,0476089;117,8481097;;;;;;;;;;;
0,88;0,75;0,80334728;0,35234436;0,333573442;16,73429731;81,43559069;88,84977114;74,68489639;62,97299116;40,54078799;33,50822569;120,0354015;117,85937;;;;;;;;;;;
0,881;0,75;0,80381218;0,35216107;0,333385531;16,7685889;81,04495376;88,8298003;74,30646687;63,01206141;40,76052126;33,53152664;120,0842311;117,870557;;;;;;;;;;;
0,882;0,75;0,80427708;0,352008304;0,333228938;16,71715151;80,65431684;88,80866594;73,95245216;63,04982341;40,98025452;33,55544467;120,1574755;117,8818625;;;;;;;;;;;
0,883;0,75;0,80427708;0,352008304;0,333228938;16,760016;80,28809473;88,78637167;73,58623005;63,0863578;41,23661;33,57997785;120,1086459;117,8933627;;;;;;;;;;;
0,884;0,75;0,80450953;0,351824955;0,333041027;16,72572441;80,28809473;88,76299767;73,58623005;63,12163009;41,23661;33,60523916;120,1086459;117,9046741;;;;;;;;;;;
0,885;0,75;0,80381218;0,351702705;0,332915753;16,760016;79,94628742;88,73969613;73,22000793;63,15679304;41,45634327;33,63042216;120,0476089;117,9159504;;;;;;;;;;;
0,886;0,75;0,80334728;0,351519302;0,332727842;16,73429731;79,59227271;88,71539457;72,82937101;63,19069815;41,63945433;33,6562164;120,0964385;117,9270003;;;;;;;;;;;
0,887;0,75;0,80311483;0,351366442;0,33257125;16,73429731;79,26267281;88,69005781;72,41431928;63,22327272;41,84698019;33,6825051;120,1086459;117,9381692;;;;;;;;;;;
0,888;0,75;0,80311483;0,351366442;0,33257125;16,73429731;78,9086581;88,66376563;72,06030457;63,2544443;42,04229865;33,70936331;120,0476089;117,9493417;;;;;;;;;;;
0,889;0,75;0,80357973;0,351244137;0,332445976;16,73429731;78,9086581;88,63644442;72,06030457;63,28440869;42,04229865;33,73675098;120,0476089;117,960288;;;;;;;;;;;
0,89;0,75;0,80427708;0,351091236;0,332289383;16,760016;78,55464339;88,6092079;71,74291208;63,3142802;42,21320231;33,76405374;120,0476089;117,9712005;;;;;;;;;;;
0,891;0,75;0,80450953;0,350907725;0,332101472;16,73429731;78,23725089;88,58094528;71,40110477;63,34306345;42,39631336;33,79180799;120,0842311;117,9820791;;;;;;;;;;;
0,892;0,75;0,80474198;0,350785367;0,331976198;16,7514431;77,9320658;88,5517746;71,1813715;63,37068522;42,5183874;33,82005062;120,0354015;117,9930389;;;;;;;;;;;
0,893;0,75;0,80474198;0,350785367;0,331976198;16,73429731;77,63908811;88,52173699;70,91280862;63,39753206;42,62825404;33,84858864;119,9743645;118,0038116;;;;;;;;;;;
0,894;0,75;0,80427708;0,350632398;0,331819605;16,7514431;77,63908811;88,49087343;70,91280862;63,42345319;42,62825404;33,87738285;119,9743645;118,0143593;;;;;;;;;;;
0,895;0,75;0,80357973;0,350479407;0,331663013;16,72572441;77,34611042;88,46010554;70,66866054;63,44929396;42,72591327;33,9060878;119,9743645;118,0248744;;;;;;;;;;;
0,896;0,75;0,80311483;0,350295788;0,331475102;16,73429731;77,05313272;88,42851396;70,42451247;63,47428874;42,8479873;33,93501012;119,9865719;118,0353569;;;;;;;;;;;
0,897;0,75;0,80264993;0,350173357;0,331349828;16,24564211;76,77236244;88,39610124;70,18036439;63,49844014;42,95785394;33,96422572;119,9377422;118,0458451;;;;;;;;;;;
0,898;0,75;0,80264993;0,350173357;0,331349828;16,2713608;76,49159215;88,36290823;69,94842372;63,52175078;43,07992798;33,99369541;119,9499496;118,0561477;;;;;;;;;;;
0,899;0,75;0,80264993;0,350020298;0,331193235;16,25421501;76,49159215;88,32893734;69,94842372;63,54426156;43,07992798;34,02345669;119,9499496;118,0664566;;;;;;;;;;;
0,9;0,75;0,80311483;0,349897835;0,331067961;16,26278791;76,23523667;88,29507176;69,70427564;63,56670255;43,21420942;34,0531257;119,9987793;118,0767336;;;;;;;;;;;
0,901;0,75;0,80334728;0,349714113;0,33088005;16,24564211;76,0155034;88,26050697;69,48454237;63,58830809;43,28745384;34,08312399;119,9987793;118,0871319;;;;;;;;;;;
0,902;0,75;0,80311483;0,349560986;0,330723458;16,25421501;75,75914792;88,22536004;69,2403943;63,60915734;43,37290567;34,11325905;119,9255348;118,097498;;;;;;;;;;;
0,903;0,75;0,80311483;0,349560986;0,330723458;16,25421501;75,50279244;88,18951787;69,02066103;63,62917607;43,43394269;34,14356875;119,9499496;118,1076021;;;;;;;;;;;
0,904;0,75;0,80264993;0,349377204;0,330535547;16,23706921;75,50279244;88,15298262;69,02066103;63,64844344;43,43394269;34,17397597;119,9499496;118,1177516;;;;;;;;;;;
0,905;0,75;0,80288238;0,349254664;0,330410272;16,24564211;75,23422956;88,11656063;68,78872036;63,66765108;43,49497971;34,20428892;119,9865719;118,1278695;;;;;;;;;;;
0,906;0,75;0,80311483;0,349070827;0,330222361;16,24564211;74,99008148;88,07940907;68,56898709;63,68607157;43,54380932;34,23469937;119,9255348;118,138071;;;;;;;;;;;
0,907;0,75;0,80311483;0,348886958;0,33003445;16,2713608;74,74593341;88,04160679;68,33704642;63,70374566;43,60484634;34,26516874;119,8889126;118,1480494;;;;;;;;;;;
0,908;0,75;0,80311483;0,348886958;0,33003445;16,25421501;74,50178533;88,0031558;68,08069094;63,72063737;43,62926115;34,29573512;119,8644978;118,1578819;;;;;;;;;;;
0,909;0,75;0,80311483;0,348703055;0,329846539;16,2885066;74,50178533;87,96405812;68,08069094;63,73667252;43,62926115;34,32628333;119,8644978;118,1676074;;;;;;;;;;;
0,91;0,75;0,80264993;0,348580436;0,329721265;16,24564211;74,28205206;87,92508164;67,81212806;63,75265796;43,67809076;34,35673684;119,8156682;118,1773028;;;;;;;;;;;
0,911;0,75;0,80195258;0,34842714;0,329564673;16,3056524;74,0623188;87,88553669;67,55577258;63,76775137;43,70250557;34,38724913;119,718009;118,1868149;;;;;;;;;;;
0,912;0,75;0,80172013;0,348243156;0,329376762;16,25421501;73,84258553;87,84542502;67,2994171;63,7819938;43,72692038;34,41774342;119,6813868;118,1959912;;;;;;;;;;;
0,913;0,75;0,80172013;0,348243156;0,329376762;16,2885066;73,64726707;87,80474839;67,10409864;63,79538789;43,7879574;34,44821976;119,6691794;118,2050241;;;;;;;;;;;
0,914;0,75;0,80195258;0,348059139;0,329188851;16,2713608;73,64726707;87,76358515;67,10409864;63,80812774;43,7879574;34,4787931;119,6691794;118,2139907;;;;;;;;;;;
0,915;0,75;0,80264993;0,347936442;0,329063577;16,3142253;73,47636341;87,72254951;66,90878018;63,8208281;43,7879574;34,50927167;119,5715201;118,2229296;;;;;;;;;;;
0,916;0,75;0,80311483;0,34775237;0,328875666;16,2713608;73,29325236;87,68110496;66,76229133;63,83287638;43,7879574;34,53965575;119,4860683;118,2315344;;;;;;;;;;;
0,917;0,75;0,80334728;0,347598951;0,328719073;16,2970795;73,1223487;87,63921447;66,62800989;63,84442777;43,77574999;34,56994564;119,4982757;118,2398444;;;;;;;;;;;
0,918;0,75;0,80334728;0,347598951;0,328719073;16,2885066;72,96365246;87,59691771;66,48152104;63,85552211;43,71471297;34,60010333;119,4860683;118,248167;;;;;;;;;;;
0,919;0,75;0,80288238;0,347445509;0,32856248;16,2713608;72,96365246;87,55425424;66,48152104;63,86612253;43,71471297;34,62997607;119,4860683;118,2564255;;;;;;;;;;;
0,92;0,75;0,80264993;0,347261349;0,328374569;16,25421501;72,84157842;87,51172303;66,359447;63,87669008;43,67809076;34,6597562;119,4006165;118,2646583;;;;;;;;;;;
0,921;0,75;0,80241748;0,347107857;0,328217977;16,25421501;72,67067476;87,46894072;66,22516556;63,88684192;43,62926115;34,68932912;119,3762017;118,2725976;;;;;;;;;;;
0,922;0,75;0,80264993;0,346923636;0,328030066;15,94559067;72,54860073;87,42575491;66,12750633;63,89654106;43,60484634;34,71865719;119,3884091;118,2804357;;;;;;;;;;;
0,923;0,75;0,80264993;0,346923636;0,328030066;15,834143;72,43873409;87,38232003;66,0176397;63,90590377;43,58043153;34,74781776;119,3273721;118,2882878;;;;;;;;;;;
0,924;0,75;0,80311483;0,346739382;0,327842155;15,86843459;72,43873409;87,33867515;66,0176397;63,9148928;43,58043153;34,77681134;119,3273721;118,2959241;;;;;;;;;;;
0,925;0,75;0,80357973;0,346616528;0,327716881;15,8255701;72,35328227;87,29516556;65,93218787;63,92385397;43,53160192;34,80571504;119,266335;118,3035367;;;;;;;;;;;
0,926;0,75;0,80381218;0,346462939;0,327560288;15,85986169;72,24341563;87,2515228;65,82232124;63,9325193;43,50718711;34,83437596;119,2419202;118,3109342;;;;;;;;;;;
0,927;0,75;0,80450953;0,346278602;0,327372377;15,84271589;72,133549;87,20767067;65,76128422;63,94081311;43,43394269;34,86287144;119,2175054;118,3182322;;;;;;;;;;;
0,928;0,75;0,80450953;0,346278602;0,327372377;15,86843459;72,04809717;87,16360984;65,67583239;63,94888974;43,40952788;34,89104881;119,1198462;118,325431;;;;;;;;;;;
0,929;0,75;0,80427708;0,346155692;0,327247103;15,834143;72,04809717;87,11941753;65,67583239;63,95667326;43,40952788;34,91906225;119,1198462;118,3323011;;;;;;;;;;;
0,93;0,75;0,80497443;0,3459713;0,327059192;15,86843459;71,95043794;87,07536221;65,60258797;63,96443266;43,36069826;34,94698885;119,083224;118,33915;;;;;;;;;;;
0,931;0,75;0,805439331;0,345786875;0,326871281;15,86843459;71,87719352;87,03113711;65,54155095;63,97193824;43,32407605;34,97467569;119,0466018;118,3458627;;;;;;;;;;;
0,932;0,75;0,806136681;0,345602416;0,32668337;15,85986169;71,77953429;86,98681934;65,44389172;63,97922908;43,27524644;35,00216182;118,9611499;118,3524397;;;;;;;;;;;
0,933;0,75;0,806136681;0,345602416;0,32668337;15,85986169;71,69408246;86,9423326;65,32181768;63,98619096;43,18979461;35,02940957;118,8512833;118,3587283;;;;;;;;;;;
0,934;0,75;0,805904231;0,345479425;0,326558096;15,834143;71,69408246;86,89771571;65,32181768;63,99274831;43,18979461;35,05630479;118,8512833;118,3646527;;;;;;;;;;;
0,935;0,75;0,805206881;0,34529491;0,326370185;15,85986169;71,60863063;86,85323713;65,19974364;63,99928533;43,140965;35,08311663;118,8146611;118,3705587;;;;;;;;;;;
0,936;0,75;0,80497443;0,345141123;0,326213592;15,84271589;71,53538621;86,80862837;65,08987701;64,00541914;43,06772057;35,10969217;118,7414167;118,3763316;;;;;;;;;;;
0,937;0,75;0,805206881;0,344956547;0,326025681;15,85128879;71,47434919;86,76392813;65,01663259;64,01118928;42,98226875;35,13595557;118,5583056;118,3818568;;;;;;;;;;;
0,938;0,75;0,805206881;0,344956547;0,326025681;15,84271589;71,42551958;86,71917498;64,96780297;64,01671177;42,92123173;35,16186948;118,4118168;118,3867904;;;;;;;;;;;
0,939;0,75;0,805904231;0,344802708;0,325869089;15,85128879;71,42551958;86,67440739;64,96780297;64,02206397;42,92123173;35,18751159;118,4118168;118,3912492;;;;;;;;;;;
0,94;0,75;0,806136681;0,344618071;0,325681178;15,84271589;71,38889737;86,62977859;64,93118076;64,02739956;42,8235725;35,21307421;118,3751946;118,3956942;;;;;;;;;;;
0,941;0,75;0,806369131;0,344433401;0,325493267;15,85128879;71,37668996;86,58517324;64,93118076;64,03260374;42,76253548;35,23825122;118,2653279;118,4000106;;;;;;;;;;;
0,942;0,75;0,806136681;0,344248697;0,325305355;15,7998514;71,38889737;86,54066788;64,95559557;64,03779178;42,66487625;35,26315872;118,1066317;118,4039689;;;;;;;;;;;
0,943;0,75;0,806136681;0,344248697;0,325305355;15,85128879;71,41331217;86,49633878;64,99221778;64,04304033;42,54280221;35,28768264;118,0211798;118,4074171;;;;;;;;;;;
0,944;0,75;0,805439331;0,344125542;0,325180081;15,84271589;71,41331217;86,45222369;64,99221778;64,04838749;42,54280221;35,3117476;118,0211798;118,4105865;;;;;;;;;;;
0,945;0,75;0,805206881;0,343940782;0,32499217;15,85128879;71,41331217;86,40824536;65,00442518;64,05371808;42,43293558;35,33573795;117,9723502;118,4137461;;;;;;;;;;;
0,946;0,75;0,80474198;0,343755989;0,324804259;15,84271589;71,42551958;86,36440336;65,0532548;64,05907044;42,33527635;35,35930928;117,8624836;118,4167428;;;;;;;;;;;
0,947;0,75;0,80450953;0,343601969;0,324647667;15,91987198;71,47434919;86,32073556;65,0532548;64,06455938;42,23761711;35,38250119;117,7770318;118,4193855;;;;;;;;;;;
0,948;0,75;0,80450953;0,343601969;0,324647667;16,04846545;71,5109714;86,27735632;65,11429182;64,0700313;42,11554308;35,40531484;117,7892392;118,421752;;;;;;;;;;;
0,949;0,75;0,80450953;0,343447925;0,324491074;16,05703835;71,5109714;86,23422643;65,11429182;64,07567774;42,11554308;35,42767482;117,7892392;118,4241494;;;;;;;;;;;
0,95;0,75;0,80450953;0,343293858;0,324334482;16,05703835;71,55980102;86,19123025;65,12649922;64,08130667;42,00567644;35,44996549;117,752617;118,4265394;;;;;;;;;;;
0,951;0,75;0,80450953;0,343108947;0,324146571;16,07418415;71,60863063;86,14852053;65,17532884;64,08695645;41,90801721;35,4718424;117,6427503;118,428807;;;;;;;;;;;
0,952;0,75;0,80450953;0,342985654;0,324021297;16,06561125;71,66966765;86,10609639;65,21195105;64,09274189;41,78594317;35,49334514;117,5817133;118,430723;;;;;;;;;;;
0,953;0,75;0,80450953;0,342985654;0,324021297;16,07418415;71,70628986;86,06399524;65,28519547;64,09862428;41,67607654;35,51439827;117,5695059;118,4324416;;;;;;;;;;;
0,954;0,75;0,80450953;0,342831516;0,323864704;16,08275704;71,70628986;86,02213948;65,28519547;64,1047182;41,67607654;35,53504149;117,5695059;118,4341166;;;;;;;;;;;
0,955;0,75;0,80497443;0,342646521;0,323676793;16,07418415;71,77953429;85,98041348;65,34623249;64,11079324;41,57841731;35,55562071;117,4840541;118,4357864;;;;;;;;;;;
0,956;0,75;0,80450953;0,342492332;0,3235202;16,09990284;71,8283639;85,9390466;65,40726951;64,11704091;41,45634327;35,57582978;117,3741874;118,4371829;;;;;;;;;;;
0,957;0,75;0,80450953;0,342338119;0,323363608;16,07418415;71,91381573;85,89796113;65,44389172;64,12346069;41,33426923;35,59559326;117,3375652;118,4382305;;;;;;;;;;;
0,958;0,75;0,80450953;0,342338119;0,323363608;16,07418415;71,99926756;85,85727109;65,48051393;64,12997545;41,2121952;35,61491252;117,2765282;118,4391599;;;;;;;;;;;
0,959;0,75;0,80357973;0,342183883;0,323207015;16,04846545;71,99926756;85,81697525;65,48051393;64,13658489;41,2121952;35,63378895;117,2765282;118,439895;;;;;;;;;;;
0,96;0,75;0,80334728;0,342029624;0,323050423;16,05703835;72,07251198;85,77680433;65,52934355;64,14317385;41,06570635;35,65260686;117,1300394;118,4406278;;;;;;;;;;;
0,961;0,75;0,80288238;0,341875341;0,32289383;16,03989255;72,15796381;85,73698771;65,55375835;64,14989557;40,95583972;35,6709069;117,0079653;118,4408988;;;;;;;;;;;
0,962;0,75;0,80334728;0,341721034;0,322737238;16,06561125;72,19458602;85,69756258;65,56596576;64,15667303;40,82155828;35,68880556;116,9591357;118,440786;;;;;;;;;;;
0,963;0,75;0,80334728;0,341721034;0,322737238;16,04846545;72,28003784;85,65837455;65,63921018;64,16346778;40,71169164;35,70622749;116,8370617;118,4405203;;;;;;;;;;;
0,964;0,75;0,80381218;0,341504965;0,322518008;16,06561125;72,28003784;85,61957607;65,63921018;64,17047123;40,71169164;35,72325076;116,8370617;118,4398726;;;;;;;;;;;
0,965;0,75;0,80427708;0,341319727;0,322330097;16,05703835;72,37769707;85,58089786;65,76128422;64,17745297;40,5896176;35,74022126;116,7149876;118,4392268;;;;;;;;;;;
0,966;0,75;0,80474198;0,341134454;0,322142186;16,06561125;72,48756371;85,54264592;65,90777306;64,18479602;40,43092135;35,75675621;116,6783654;118,4382002;;;;;;;;;;;
0,967;0,75;0,80427708;0,34101092;0,322016912;16,06561125;72,62184515;85,5048572;66,07867672;64,19257583;40,2722251;35,77274206;116,6173284;118,4370618;;;;;;;;;;;
0,968;0,75;0,80427708;0,34101092;0,322016912;16,06561125;72,73171178;85,46760687;66,21295816;64,20086766;40,13794366;35,78818053;116,4586322;118,4357354;;;;;;;;;;;
0,969;0,75;0,80381218;0,34082559;0,321829001;16,07418415;72,73171178;85,43081667;66,21295816;64,20955502;40,13794366;35,8031499;116,4586322;118,4339154;;;;;;;;;;;
0,97;0,75;0,80334728;0,340640227;0,32164109;16,04846545;72,86599322;85,39414052;66,359447;64,21821545;39,96704001;35,81807287;116,3609729;118,432101;;;;;;;;;;;
0,971;0,75;0,80311483;0,340454829;0,321453179;16,07418415;72,97585986;85,3579993;66,49372845;64,22730856;39,79613636;35,83241344;116,3731803;118,4299858;;;;;;;;;;;
0,972;0,75;0,80311483;0,340300305;0,321296586;16,03989255;73,14676351;85,32231478;66,64021729;64,23679473;39,6130253;35,84617344;116,3365581;118,4279156;;;;;;;;;;;
0,973;0,75;0,80311483;0,340300305;0,321296586;16,2713608;73,31766717;85,287277;66,77449873;64,24671103;39,44212165;35,85931637;116,2022767;118,4257368;;;;;;;;;;;
0,974;0,75;0,80334728;0,340114845;0,321108675;16,24564211;73,31766717;85,25288396;66,77449873;64,25701783;39,44212165;35,87188242;116,2022767;118,4231436;;;;;;;;;;;
0,975;0,75;0,80357973;0,33992935;0,320920764;16,26278791;73,4397412;85,21859754;66,93319498;64,26729268;39,2834254;35,88440952;116,1168249;118,4205584;;;;;;;;;;;
0,976;0,75;0,80450953;0,339743822;0,320732853;16,24564211;73,61064486;85,18480036;67,05526902;64,2780335;39,10031434;35,89639996;116,09241;118,4177131;;;;;;;;;;;
0,977;0,75;0,80427708;0,339558259;0,320544942;16,26278791;73,76934111;85,15164407;67,22617267;64,28912398;38,9538255;35,9077788;115,9947508;118,4148001;;;;;;;;;;;
0,978;0,75;0,80427708;0,339558259;0,320544942;16,22849631;73,91582995;85,1190884;67,33603931;64,3007162;38,80733665;35,91866284;115,8848842;118,4115897;;;;;;;;;;;
0,979;0,75;0,80474198;0,339403597;0,32038835;16,23706921;73,91582995;85,08709318;67,33603931;64,31261713;38,80733665;35,9290536;115,8848842;118,4080447;;;;;;;;;;;
0,98;0,75;0,805206881;0,339217971;0,320200438;16,22849631;74,03790399;85,05519715;67,47032075;64,32448117;38,67305521;35,93941215;115,8726768;118,4045106;;;;;;;;;;;
0,981;0,75;0,805439331;0,339032311;0,320012527;16,25421501;74,19660024;85,02378295;67,59239479;64,33672968;38,48994415;35,94931734;115,787225;118,4009492;;;;;;;;;;;
0,982;0,75;0,805439331;0,338846616;0,319824616;16,25421501;74,36750389;84,99296395;67,72667623;64,34932316;38,30683309;35,95861742;115,6651509;118,3971308;;;;;;;;;;;
0,983;0,75;0,805439331;0,338846616;0,319824616;16,24564211;74,55061495;84,96277663;67,83654286;64,36229884;38,09930723;35,96731424;115,5919065;118,3929413;;;;;;;;;;;
0,984;0,75;0,80497443;0,338660887;0,319636705;16,24564211;74,55061495;84,9332573;67,83654286;64,37557895;38,09930723;35,97533309;115,5919065;118,388535;;;;;;;;;;;
0,985;0,75;0,80450953;0,338506086;0,319480113;16,22849631;74,68489639;84,90382948;67,87316507;64,38881789;37,89178137;35,98332708;115,5552843;118,3841423;;;;;;;;;;;
0,986;0,75;0,80381218;0,338351262;0,31932352;16,26278791;74,84359264;84,87491413;67,90978729;64,40213067;37,73308512;35,99064529;115,4332102;118,3796484;;;;;;;;;;;
0,987;0,75;0,80450953;0,338134468;0,319104291;16,25421501;75,00228889;84,84658624;67,9708243;64,41551707;37,54997406;35,99744298;115,2867214;118,3747855;;;;;;;;;;;
0,988;0,75;0,80450953;0,338134468;0,319104291;16,2970795;75,20981475;84,81884401;68,04406873;64,42905344;37,34244819;36,00364517;115,2256844;118,3694781;;;;;;;;;;;
0,989;0,75;0,80497443;0,337948607;0,31891638;16,23706921;75,20981475;84,79183878;68,04406873;64,44277762;37,34244819;36,00917713;115,2256844;118,3639957;;;;;;;;;;;
0,99;0,75;0,805439331;0,337793696;0,318759787;16,2713608;75,40513321;84,76491727;68,19055757;64,45645925;37,13492233;36,01469194;115,1646474;118,3585303;;;;;;;;;;;
0,991;0,75;0,805439331;0,337638761;0,318603194;16,24564211;75,61265908;84,73869193;68,31263161;64,47055801;36,92739647;36,01953865;115,0059511;118,3528903;;;;;;;;;;;
0,992;0,75;0,80497443;0,337452808;0,318415283;16,3056524;75,82018494;84,71319889;68,44691305;64,484996;36,73207801;36,02371932;114,9204993;118,34677;;;;;;;;;;;
0,993;0,75;0,80497443;0,337452808;0,318415283;16,25421501;76,02771081;84,6884359;68,50795007;64,49981048;36,51234474;36,02727432;114,8960845;118,3404007;;;;;;;;;;;
0,994;0,75;0,80474198;0,33726682;0,318227372;16,2885066;76,02771081;84,66440067;68,50795007;64,51477051;36,51234474;36,030129;114,8960845;118,3339744;;;;;;;;;;;
0,995;0,75;0,80427708;0,337080798;0,318039461;16,2885066;76,27185888;84,64043996;68,58119449;64,52968416;36,29261147;36,03297482;114,8228401;118,3275681;;;;;;;;;;;
